count_session,count_hit,totals_newVisits,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,visitId_threshold,earliest_visit_number,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
9,976,0,25.2048,55.2708,3704,0,411.55555555555554,0.0,1.0,5,1617211217,1,16,9,99.7,0.0,997,0,11586,0,0
15,920,0,24.4539,54.3773,3663,1522,244.2,101.46666666666668,0.8666666666666667,5,1616519413,194,15,24,36.8,0.0,2404,0,1108,0,0
12,1185,0,24.4539,54.3773,5742,2929,478.5,244.08333333333337,0.5833333333333333,49,1616870440,282,12,28,40.86206896551724,0.0,12894,0,7397,458568684,1
11,1895,0,25.2048,55.2708,2718,1087,247.0909090909091,98.81818181818181,0.909090909090909,2,1616515994,1,14,23,85.25,0.0,6349,0,4360,0,0
42,2593,0,25.2048,55.2708,8619,3099,205.21428571428572,73.78571428571429,0.9285714285714286,4,1617293820,476,11,28,89.41379310344827,0.0,18867,0,31123,1054652322,1
18,1374,0,24.1302,55.8023,5502,213,305.6666666666667,11.833333333333334,0.9444444444444444,15,1617250454,1,13,29,45.8,0.0,1374,0,26350,0,0
5,207,0,24.4539,54.3773,381,0,76.2,0.0,1.0,5,1617286016,42,14,25,7.961538461538463,0.0,478,0,134,0,0
9,483,0,24.4539,54.3773,945,0,105.0,0.0,1.0,4,1617152476,44,9,24,19.32,0.0,1784,0,30,0,0
7,444,0,25.4052,55.5136,3857,0,551.0,0.0,1.0,10,1616940100,87,10,18,23.36842105263158,0.0,1374,0,83,0,0
19,880,0,25.2048,55.2708,3853,0,202.78947368421052,0.0,1.0,4,1617221359,1,16,17,48.888888888888886,0.0,925,0,218,0,0
26,1872,0,25.2048,55.2708,11254,8042,432.84615384615387,309.3076923076923,0.7307692307692307,4,1617306049,1,17,29,75.4,0.03,22068,0,35447,29131880,1
29,1381,0,25.2048,55.2708,6830,0,235.51724137931035,0.0,1.0,24,1615711096,1,13,27,49.32142857142857,0.0,5479,0,12512,0,0
4,925,0,25.2048,55.2708,1035,0,258.75,0.0,1.0,2,1616957292,2,14,15,57.8125,0.0,7005,0,1506,47454828,1
12,345,0,25.2048,55.2708,12138,12134,1011.5,1011.1666666666666,0.25,10,1616831940,1,9,30,58.0,0.13,2331,0,796,0,0
2,69,0,25.2048,55.2708,154,0,77.0,0.0,1.0,5,1617027534,73,17,4,13.8,0.0,69,0,6535,0,0
12,1600,0,25.2048,55.2708,2972,0,247.66666666666663,0.0,1.0,2,1617233296,129,8,30,51.61290322580645,0.0,5296,0,474,60260243,1
45,7746,0,25.2048,55.2708,40796,1349,906.5777777777776,29.977777777777774,0.9333333333333332,4,1617168928,145,16,30,249.8709677419355,0.0,16116,0,14166,0,0
1,23,0,25.2048,55.2708,932,932,932.0,932.0,0.0,29,1613751598,211,16,0,141.0,0.0,531,0,3594,228759109,1
58,9067,0,25.2048,55.2708,38043,1911,655.9137931034483,32.94827586206897,0.9655172413793104,6,1617265501,26,10,19,454.25,0.0,9904,0,42364,0,0
16,1235,0,24.4539,54.3773,6954,4272,434.625,267.0,0.625,10,1617008891,40,11,28,42.58620689655172,0.0,3245,0,4690,0,0
44,6444,0,24.1302,55.8023,7889,0,179.29545454545453,0.0,1.0,2,1617133290,255,15,29,214.8,0.0,40247,0,7433,479276184,1
42,7884,0,24.4539,54.3773,10458,0,249.0,0.0,1.0,2,1616429648,203,13,29,262.8,0.0,37634,0,0,157871218,1
8,547,0,25.2048,55.2708,2749,2329,343.625,291.125,0.75,53,1617197957,248,13,26,20.25925925925926,0.0,2945,0,2800,170230915,0
2,311,0,25.2048,55.2708,1763,1369,881.5,684.5,0.5,8,1616073792,7,4,2,103.66666666666669,0.0,311,0,394,0,0
31,3215,0,25.3463,55.4209,25121,3391,810.3548387096774,109.38709677419357,0.9354838709677418,3,1617226945,398,15,30,103.70967741935485,0.0,18142,0,2535,0,0
9,1549,0,25.2048,55.2708,2162,0,240.22222222222223,0.0,1.0,4,1616775021,1,14,24,61.96,0.0,4789,0,677,185491188,1
10,724,0,25.2048,55.2708,3962,0,396.2,0.0,1.0,24,1617200606,45,11,26,26.814814814814813,0.0,5832,0,73325,806429065,1
6,1692,0,25.2048,55.2708,856,0,142.66666666666666,0.0,1.0,2,1617298130,32,15,27,60.42857142857143,0.0,8893,0,2571,340639999,1
22,2664,0,25.2048,55.2708,4249,0,193.13636363636363,0.0,1.0,2,1617139907,117,11,30,85.93548387096774,0.0,8847,0,890,69194844,1
2,65,0,25.2048,55.2708,452,327,226.0,163.5,0.5,6,1617187211,4,9,0,65.0,0.0,65,0,3372,103649370,1
9,766,0,24.4539,54.3773,2679,1591,297.6666666666667,176.77777777777777,0.8888888888888888,4,1617217253,51,14,29,25.533333333333335,0.0,3635,0,6364,57392556,0
33,1366,0,25.2048,55.2708,9783,0,296.45454545454544,0.0,1.0,5,1617288022,59,14,27,48.785714285714285,0.0,6001,0,62199,612670074,1
14,1273,0,25.2048,55.2708,1943,0,138.78571428571428,0.0,1.0,8,1617127653,78,14,28,43.89655172413793,0.0,5309,0,4545,0,0
5,128,0,24.4539,54.3773,202,0,40.4,0.0,1.0,2,1617304387,3,13,6,18.285714285714285,0.0,1464,0,6254,117656539,1
13,1154,0,25.2048,55.2708,1437,0,110.53846153846152,0.0,1.0,2,1617185455,1,12,25,44.38461538461539,0.0,1424,0,0,117397142,1
6,428,0,25.2048,55.2708,2601,0,433.5,0.0,1.0,18,1617189321,35,11,29,14.266666666666667,0.0,1709,0,680,0,0
8,168,0,0.0,0.0,499,0,62.375,0.0,1.0,4,1616768665,39,12,24,6.72,0.0,451,0,67,0,0
22,4367,0,24.4539,54.3773,5232,0,237.8181818181818,0.0,1.0,2,1617119499,182,12,24,174.68,0.0,9865,0,3176,200242318,1
7,268,0,25.2048,55.2708,205,0,29.285714285714285,0.0,1.0,2,1616610296,184,16,19,13.4,0.0,7659,0,1355,94038177,1
2,322,0,25.2048,55.2708,819,0,409.5,0.0,1.0,18,1617205592,16,16,9,32.2,0.0,373,0,2876,0,0
1,52,0,25.2048,55.2708,1156,1156,1156.0,1156.0,0.0,61,1616733998,3,5,0,200.0,0.0,300,0,46,0,0
80,11506,0,49.1459,0.2278,42355,0,529.4375,0.0,1.0,2,1617303715,70,13,29,383.53333333333336,0.0,48013,0,13869,403399514,1
56,6548,0,24.1302,55.8023,19030,0,339.82142857142856,0.0,1.0,2,1617111240,2,14,28,225.79310344827587,0.0,21100,0,377,403583533,1
2,479,0,24.4539,54.3773,3329,2892,1664.5,1446.0,0.5,10,1616435384,103,12,0,479.0,0.0,480,0,50796,499864797,1
5,627,0,25.2048,55.2708,1644,0,328.8,0.0,1.0,5,1617002391,2,8,16,36.88235294117647,0.0,1147,0,2324,162864829,1
2,365,0,25.2048,55.2708,1139,0,569.5,0.0,1.0,24,1617206110,11,15,0,365.0,0.0,877,0,753,0,0
14,3079,0,24.1302,55.8023,5662,0,404.42857142857144,0.0,1.0,2,1617155627,58,10,27,109.96428571428572,0.0,14923,0,8148,724778763,1
17,1600,0,25.3463,55.4209,4807,0,282.7647058823529,0.0,1.0,2,1617177401,1,14,10,145.45454545454547,0.0,1600,0,217,0,0
72,11059,0,24.4539,54.3773,70674,2074,981.5833333333333,28.805555555555557,0.9722222222222222,5,1617227286,16,14,29,368.6333333333334,0.0,24323,0,201104,0,0
28,2289,0,25.2048,55.2708,10240,4550,365.7142857142858,162.5,0.9285714285714286,18,1617215526,99,12,27,81.75,0.0,4628,0,24198,0,0
30,4285,0,24.1302,55.8023,12442,0,414.73333333333335,0.0,1.0,6,1617299941,6,13,29,142.83333333333334,0.0,9024,0,0,84742890,1
22,1126,0,25.2048,55.2708,2309,0,104.95454545454544,0.0,1.0,2,1611567914,80,13,26,41.7037037037037,0.0,2470,0,1320,26995017,1
6,839,0,25.2048,55.2708,8504,144,1417.3333333333333,24.0,0.8333333333333333,53,1617040483,1,15,14,56.13333333333333,0.0,1032,0,16740,0,0
9,223,0,24.4539,54.3773,9786,9778,1087.3333333333333,1086.4444444444443,0.1111111111111111,54,1616652247,1,9,15,97.5625,0.0,1563,0,50465,0,0
25,2581,0,25.2048,55.2708,10555,999,422.2,39.96,0.96,6,1617304227,360,17,29,86.03333333333333,0.0,5773,0,23626,0,0
18,2206,0,24.4539,54.3773,12828,3859,712.6666666666666,214.38888888888889,0.8333333333333333,4,1617115338,33,11,19,110.3,0.0,2240,0,906,0,0
7,1082,0,25.2048,55.2708,8483,0,1211.857142857143,0.0,1.0,45,1617101533,104,9,28,37.310344827586206,0.0,2738,0,8850,0,0
1,24,1,25.2048,55.2708,1024,1024,1024.0,1024.0,0.0,43,1615193391,1,9,0,95.0,0.0,96,0,6546,0,0
7,944,0,24.1302,55.8023,1766,0,252.28571428571428,0.0,1.0,2,1617199137,6,11,30,30.451612903225808,0.0,7495,0,0,76435158,1
1,12,0,25.3463,55.4209,619,619,619.0,619.0,0.0,13,1616180527,2,19,0,38.0,0.0,38,0,1448,2129517490,0
3,45,0,25.2048,55.2708,4031,4031,1343.6666666666667,1343.6666666666667,0.0,5,1616011458,2,7,6,87.28571428571429,0.0,611,0,25619,0,0
59,9582,0,24.1302,55.8023,17408,0,295.0508474576271,0.0,1.0,7,1611435221,11,15,30,309.0967741935484,0.0,23510,0,2419,23958600,1
10,1486,0,24.4539,54.3773,1185,0,118.5,0.0,1.0,2,1616749453,2,11,22,64.6086956521739,0.0,2367,0,642,0,0
27,3570,0,25.2048,55.2708,17409,5082,644.7777777777778,188.22222222222223,0.925925925925926,5,1617292173,44,11,29,119.0,0.0,8232,0,11599,13814544,0
15,823,0,25.2048,55.2708,1288,0,85.86666666666666,0.0,1.0,6,1617272764,1,11,21,37.40909090909091,0.0,1013,0,168,0,0
7,1627,0,25.3463,55.4209,5375,0,767.8571428571429,0.0,1.0,7,1615973374,33,13,6,232.42857142857144,0.0,3346,0,1886,0,0
11,1688,0,25.2048,55.2708,5125,2560,465.90909090909093,232.72727272727272,0.8181818181818182,4,1617260423,152,7,26,62.51851851851852,0.0,6589,0,14201,382345327,0
14,471,0,25.2048,55.2708,4105,124,293.2142857142857,8.857142857142858,0.9285714285714286,5,1617201956,54,16,30,15.193548387096774,0.0,1110,0,43338,190582474,1
38,7688,0,24.1302,55.8023,32227,162,848.078947368421,4.2631578947368425,0.9736842105263158,48,1617291702,111,13,29,256.26666666666665,0.0,27446,0,23296,0,0
33,1895,0,24.4539,54.3773,15269,3525,462.6969696969697,106.8181818181818,0.909090909090909,4,1616481828,68,12,27,74.21428571428571,0.0,6378,0,2768,0,0
8,1536,0,24.4539,54.3773,5998,2393,749.75,299.125,0.625,22,1616692561,34,14,23,64.0,0.0,4297,0,12863,678375591,0
7,850,0,25.2048,55.2708,1039,0,148.42857142857142,0.0,1.0,2,1617038890,1,9,13,60.714285714285715,0.0,931,0,0,19507745,1
41,6054,0,25.2048,55.2708,9508,0,231.90243902439025,0.0,1.0,4,1617305159,105,14,29,201.8,0.0,16910,0,12593,979176081,1
79,12879,0,24.4539,54.3773,15598,0,197.4430379746835,0.0,1.0,2,1617297815,160,11,29,429.3,0.0,46844,0,930,125992543,1
7,1116,0,25.2048,55.2708,962,0,137.42857142857142,0.0,1.0,2,1617184037,137,10,28,38.48275862068966,0.0,12437,0,0,103598023,1
13,89,0,25.2048,55.2708,2989,2919,229.92307692307693,224.53846153846155,0.3846153846153846,18,1616735270,7,8,15,38.4375,1.24,641,0,28449,0,0
34,6884,0,25.4052,55.5136,7426,0,218.41176470588235,0.0,1.0,2,1617270610,33,12,30,222.06451612903223,0.0,14105,0,1115,476640995,1
79,13165,0,24.4539,54.3773,65978,1330,835.1645569620252,16.835443037974684,0.9746835443037974,5,1617287070,650,13,30,424.6774193548387,0.0,59113,0,586,0,0
10,1990,0,25.2048,55.2708,2314,0,231.4,0.0,1.0,2,1617300832,15,18,27,71.07142857142857,0.0,7053,0,3796,1691348254,1
7,573,0,24.4539,54.3773,2428,0,346.85714285714283,0.0,1.0,42,1615292148,28,13,29,19.1,0.0,604,0,55647,0,0
28,5645,0,24.4539,54.3773,8900,0,317.85714285714283,0.0,1.0,2,1617075799,6,17,28,194.6551724137931,0.0,8931,0,754,27596026,1
9,1254,0,25.2048,55.2708,1217,0,135.22222222222223,0.0,1.0,2,1616553620,146,12,30,40.45161290322581,0.0,7030,0,1436,163784594,1
54,12524,0,25.2048,55.2708,19610,0,363.14814814814815,0.0,1.0,4,1617298885,4,13,29,417.46666666666664,0.0,48942,0,408,172993254,1
32,1941,0,24.4539,54.3773,8056,0,251.75,0.0,1.0,9,1617157523,11,10,30,62.61290322580645,0.0,6745,0,71500,0,0
37,11290,0,25.2048,55.2708,12625,0,341.2162162162162,0.0,1.0,11,1617295017,11,12,30,364.1935483870968,0.0,41220,0,1693,120078953,1
49,2006,0,24.4539,54.3773,22945,13493,468.265306122449,275.3673469387755,0.693877551020408,5,1617271844,4,12,13,252.5,0.14,3535,0,9150,0,0
6,891,0,25.2048,55.2708,4265,1068,710.8333333333334,178.0,0.8333333333333333,5,1617122627,37,14,29,29.7,0.0,2864,0,33108,2628211186,1
36,4923,0,25.2048,55.2708,20846,8467,579.0555555555555,235.19444444444449,0.8055555555555555,6,1617274879,117,12,28,169.75862068965515,0.0,13534,0,5946,432454010,0
1,52,0,25.2048,55.2708,2583,2583,2583.0,2583.0,0.0,54,1616156464,3,12,0,468.0,0.0,659,0,44002,0,0
22,2758,0,25.2048,55.2708,19300,6773,877.2727272727273,307.8636363636364,0.6818181818181817,6,1617103955,1,9,28,95.10344827586206,0.0,23451,0,176299,2987636505,1
29,3706,0,25.2048,55.2708,5217,0,179.89655172413794,0.0,1.0,2,1617223800,1,10,29,123.53333333333332,0.0,13800,0,13,0,0
214,30599,0,25.2048,55.2708,99462,2633,464.77570093457945,12.303738317757007,0.9906542056074766,6,1617306634,558,14,29,1019.9666666666668,0.0,153353,0,221760,265848486,0
6,820,0,25.2048,55.2708,2302,0,383.66666666666674,0.0,1.0,25,1616368620,61,21,7,102.5,0.0,820,0,1006,0,0
6,972,0,25.2048,55.2708,853,0,142.16666666666666,0.0,1.0,4,1617293957,35,11,11,81.0,0.0,2129,0,283,0,0
31,1177,0,24.1302,55.8023,13961,11869,450.35483870967744,382.87096774193554,0.4838709677419355,5,1616237351,1,15,30,96.64516129032256,0.33,4686,0,17953,285568626,0
46,4571,0,24.1302,55.8023,15229,1726,331.0652173913044,37.52173913043478,0.9130434782608696,5,1616986827,14,11,30,147.4516129032258,0.0,35461,0,15650,63136400,1
11,1159,0,24.4539,54.3773,7944,0,722.1818181818181,0.0,1.0,5,1616526625,112,18,29,38.63333333333333,0.0,7318,0,1487,0,0
51,10767,0,24.4539,54.3773,14520,0,284.70588235294116,0.0,1.0,2,1617041289,46,13,29,358.9,0.0,47970,0,4831,356226728,1
23,3366,0,24.4539,54.3773,4240,0,184.34782608695653,0.0,1.0,2,1617179822,50,9,30,108.58064516129032,0.0,8576,0,1766,387892789,1
13,273,0,25.2048,55.2708,227,0,17.46153846153846,0.0,1.0,4,1617083005,186,13,27,9.75,0.0,1515,0,109,0,0
4,77,0,25.2048,55.2708,5166,5166,1291.5,1291.5,0.0,6,1616173989,3,16,5,84.5,0.2,558,0,3120,0,0
28,3381,0,24.1302,55.8023,13066,0,466.6428571428572,0.0,1.0,2,1616867044,40,16,27,120.75,0.0,22396,0,9387,402684398,1
11,3175,1,25.2048,55.2708,2971,0,270.09090909090907,0.0,1.0,2,1613816599,1,13,29,105.83333333333331,0.0,4828,0,132,137604138,1
18,961,0,25.2048,55.2708,2992,0,166.22222222222223,0.0,1.0,2,1616775527,15,15,28,33.13793103448276,0.0,6084,0,1934,249747082,1
19,2945,0,24.4539,54.3773,5286,0,278.2105263157895,0.0,1.0,2,1617103129,16,11,30,95.0,0.0,19801,0,3538,41573730,1
16,3094,0,24.4539,54.3773,2550,0,159.375,0.0,1.0,2,1617194176,9,12,28,106.6896551724138,0.0,11574,0,582,189300803,1
5,98,0,25.2048,55.2708,4728,4716,945.6,943.2,0.2,5,1614511986,5,12,5,92.0,0.0,552,0,1560,0,0
5,65,0,25.2048,55.2708,1767,1767,353.4,353.4,0.0,7,1614332228,1,12,13,21.5,0.0,301,0,4410,169806984,1
8,1392,0,25.2048,55.2708,1397,0,174.625,0.0,1.0,2,1617296619,68,10,27,49.714285714285715,0.0,3373,0,363,55976079,1
1,66,0,25.2048,55.2708,1322,1322,1322.0,1322.0,0.0,63,1614412336,4,8,0,239.0,0.0,239,0,53935,0,0
11,750,0,25.3463,55.4209,4270,2617,388.1818181818182,237.9090909090909,0.8181818181818182,4,1617117037,23,16,28,25.86206896551724,0.0,1282,0,56835,1435070406,1
4,416,0,24.4539,54.3773,2912,0,728.0,0.0,1.0,5,1617279438,11,9,1,208.0,0.0,1509,0,2580,0,0
13,1789,0,25.2048,55.2708,4952,0,380.9230769230769,0.0,1.0,53,1617289877,13,13,25,68.8076923076923,0.0,2491,0,14337,0,0
28,1983,0,24.4539,54.3773,6711,1430,239.67857142857144,51.07142857142857,0.9285714285714286,5,1617214392,1,15,12,152.76923076923077,0.0,1986,0,1469,0,0
4,819,0,25.2048,55.2708,1705,0,426.25,0.0,1.0,3,1617114457,106,7,28,28.24137931034483,0.0,10978,0,2520,147347202,1
7,932,0,24.4539,54.3773,568,0,81.14285714285714,0.0,1.0,2,1616999549,194,16,28,32.13793103448276,0.0,16398,0,1910,440158334,1
36,4170,0,25.3463,55.4209,16947,0,470.75,0.0,1.0,11,1617255866,11,12,30,134.51612903225808,0.0,13310,0,3151,34647621,1
6,496,0,25.2048,55.2708,1862,651,310.3333333333333,108.5,0.8333333333333333,18,1617277579,73,11,25,19.076923076923077,0.0,2834,0,5400,0,0
14,859,0,25.2048,55.2708,25678,21920,1834.142857142857,1565.7142857142858,0.1428571428571428,58,1614464020,1,11,6,419.7142857142858,0.0,2938,0,27963,0,0
47,9663,0,25.2048,55.2708,14194,164,302.0,3.4893617021276597,0.9787234042553192,2,1617282304,3,12,29,324.03333333333336,0.0,16007,0,37752,0,0
12,186,0,25.3463,55.4209,13044,12997,1087.0,1083.0833333333333,0.1666666666666666,6,1616543801,1,10,26,33.666666666666664,0.07,948,0,5964,0,0
14,2608,0,25.2048,55.2708,3238,0,231.28571428571428,0.0,1.0,2,1617301136,1,15,16,153.41176470588235,0.0,2608,0,683,26885434,1
11,306,0,25.3463,55.4209,8019,7818,729.0,710.7272727272727,0.3636363636363636,55,1617280808,18,11,29,22.5,0.08,1729,0,31921,174845423,1
14,993,0,25.2048,55.2708,2860,0,204.28571428571428,0.0,1.0,6,1614448255,171,13,25,38.19230769230769,0.0,2693,0,22,0,0
48,5942,0,25.2048,55.2708,31358,2822,653.2916666666666,58.791666666666664,0.9791666666666666,11,1617198637,465,8,30,191.67741935483872,0.0,22008,0,51569,0,0
142,13397,0,25.3463,55.4209,93616,21919,659.2676056338029,154.35915492957747,0.8873239436619718,5,1617287275,43,12,29,446.56666666666666,0.0,52617,0,8665,0,0
6,1150,0,25.2048,55.2708,4672,2032,778.6666666666665,338.6666666666667,0.8333333333333333,18,1616385471,8,15,30,37.096774193548384,0.0,2105,0,2975,0,0
10,2001,0,25.2048,55.2708,5040,0,504.0,0.0,1.0,2,1617296470,2,13,24,80.04,0.0,5028,0,151,322003579,1
1,17,1,25.2048,55.2708,829,829,829.0,829.0,0.0,42,1615549232,1,12,0,106.0,0.0,587,0,8448,0,0
2,102,0,25.4052,55.5136,65,0,32.5,0.0,1.0,2,1617040695,109,15,12,7.846153846153847,0.0,3477,0,0,174369724,1
12,2433,0,24.4539,54.3773,4363,0,363.58333333333326,0.0,1.0,4,1617018703,124,14,29,81.1,0.0,12228,0,3012,43152206,1
9,1200,0,25.3463,55.4209,7264,1233,807.1111111111111,137.0,0.8888888888888888,16,1617216677,43,16,17,66.66666666666667,0.0,2657,0,1625,0,0
1,374,0,25.2048,55.2708,759,0,759.0,0.0,1.0,5,1613652528,9,13,0,374.0,0.0,1710,0,1302,0,0
6,440,0,25.2048,55.2708,262,0,43.666666666666664,0.0,1.0,2,1617283153,36,11,19,22.0,0.0,4368,0,2180,200794149,1
18,1169,0,25.3463,55.4209,5538,0,307.6666666666667,0.0,1.0,4,1617132513,145,13,27,41.75,0.0,3474,0,1841,0,0
2,471,0,25.2048,55.2708,371,0,185.5,0.0,1.0,2,1617039251,16,20,15,29.4375,0.0,2594,0,10005,0,0
158,23945,0,24.4539,54.3773,74329,393,470.4367088607595,2.4873417721518987,0.9936708860759492,2,1617297567,12,14,30,772.741935483871,0.0,101571,0,74434,1463243274,1
12,444,0,25.2048,55.2708,3702,0,308.5,0.0,1.0,4,1617102247,16,11,8,49.333333333333336,0.0,444,0,22,0,0
22,3700,0,25.4052,55.5136,4435,0,201.5909090909091,0.0,1.0,2,1617231174,1,16,25,142.30769230769232,0.0,4473,0,3633,109380635,1
20,4021,0,25.2048,55.2708,3417,0,170.85,0.0,1.0,2,1617050662,54,17,22,174.82608695652175,0.0,12467,0,4962,301594937,1
15,2243,0,25.2048,55.2708,9996,0,666.4,0.0,1.0,6,1617293266,101,15,28,77.34482758620689,0.0,12604,0,43150,0,0
9,703,0,25.2048,55.2708,1556,0,172.88888888888889,0.0,1.0,2,1607242849,3,8,7,87.875,0.0,703,0,1424,58129284,1
4,732,0,25.2048,55.2708,1253,0,313.25,0.0,1.0,2,1617277567,103,11,29,24.4,0.0,5038,0,416,71768458,1
14,1064,0,25.2048,55.2708,7070,2285,505.0,163.21428571428572,0.9285714285714286,4,1617011023,1,12,14,70.93333333333334,0.0,1064,0,30,0,0
21,2702,0,25.4052,55.5136,15074,5894,717.8095238095239,280.6666666666667,0.7619047619047618,50,1617276917,36,11,29,90.06666666666666,0.0,7471,0,23654,1115319414,1
2,22,0,25.2048,55.2708,1118,1118,559.0,559.0,0.0,13,1615130625,1,14,0,121.0,0.0,121,0,491,0,0
30,3032,0,25.2048,55.2708,4189,0,139.63333333333333,0.0,1.0,2,1617158855,19,8,30,97.80645161290325,0.0,13512,0,0,37364577,1
13,262,0,24.4539,54.3773,1162,0,89.38461538461539,0.0,1.0,21,1616701729,5,17,25,10.076923076923077,0.0,402,0,7577,0,0
12,1854,0,24.4539,54.3773,1720,0,143.33333333333334,0.0,1.0,1,1616948270,3,13,24,74.16,0.0,3401,0,258,0,0
2,12,0,24.4539,54.3773,4,0,2.0,0.0,1.0,2,1615882006,7,9,12,0.9230769230769232,0.0,5266,0,0,204010846,1
12,2983,0,25.2048,55.2708,3457,0,288.0833333333333,0.0,1.0,2,1617007268,4,14,28,102.86206896551724,0.0,10746,0,0,360997836,1
9,630,0,25.2048,55.2708,1926,0,214.0,0.0,1.0,4,1617045250,6,9,25,24.23076923076923,0.0,1091,0,17776,0,0
5,842,0,24.4539,54.3773,3918,1994,783.6,398.8,0.8,3,1617191314,60,14,8,93.55555555555557,0.0,1926,0,3590,0,0
15,1644,0,24.4539,54.3773,13271,2986,884.7333333333332,199.06666666666663,0.8,5,1617101556,41,18,20,78.28571428571429,0.0,2279,0,30384,0,0
4,1016,0,25.2048,55.2708,758,0,189.5,0.0,1.0,2,1617266674,70,16,19,50.8,0.0,4096,0,646,200177061,1
71,4817,0,25.2048,55.2708,26061,5396,367.056338028169,76.0,0.9295774647887324,6,1617287976,116,13,28,166.10344827586206,0.0,13313,0,864,0,0
47,4690,0,25.2048,55.2708,33861,375,720.4468085106383,7.97872340425532,0.9787234042553192,2,1617036673,1,9,27,168.5,0.0,10044,0,14534,0,0
9,1380,0,25.2048,55.2708,772,0,85.77777777777777,0.0,1.0,2,1617195339,1,10,11,115.0,0.0,3929,0,742,0,0
9,920,0,25.2048,55.2708,2772,0,308.0,0.0,1.0,2,1616705973,7,12,23,38.333333333333336,0.0,6329,0,13466,150973975,1
29,1100,0,25.2048,55.2708,5791,748,199.68965517241375,25.79310344827586,0.9655172413793104,6,1616409154,106,13,30,35.483870967741936,0.0,6560,0,1751,0,0
23,3112,0,24.4539,54.3773,8540,13,371.30434782608694,0.5652173913043477,0.9565217391304348,4,1616859469,1,11,26,117.62962962962963,0.88,3486,0,963,0,0
3,215,0,25.2048,55.2708,1071,0,357.0,0.0,1.0,19,1616845587,102,13,7,26.875,0.0,912,0,1042,0,0
11,1244,0,25.2048,55.2708,3715,353,337.72727272727275,32.09090909090909,0.909090909090909,4,1617095911,1,7,21,56.54545454545455,0.0,1244,0,105623,59929332,0
9,1565,0,25.2048,55.2708,3737,0,415.22222222222223,0.0,1.0,2,1617047377,64,18,22,68.04347826086956,0.0,15264,0,7241,204598721,1
18,3722,0,24.4539,54.3773,18378,3769,1021.0,209.38888888888889,0.7777777777777777,50,1617189334,48,9,29,124.06666666666666,0.0,16809,0,12939,0,0
5,743,0,25.2048,55.2708,1792,0,358.4,0.0,1.0,2,1617191500,28,17,21,33.77272727272727,0.0,2661,0,0,154761159,1
4,97,0,30.0131,31.2089,106,0,26.5,0.0,1.0,4,1616686372,4,11,29,3.2333333333333334,0.0,123,0,291,0,0
16,1934,0,25.2048,55.2708,8498,5507,531.125,344.1875,0.5625,4,1617199391,170,11,30,62.38709677419355,0.0,13683,0,4149,82630955,0
3,357,1,25.2048,55.2708,1315,0,438.33333333333326,0.0,1.0,3,1616012762,1,8,6,51.0,0.0,2544,0,12,0,0
3,224,0,25.2048,55.2708,1861,0,620.3333333333334,0.0,1.0,8,1617056713,2,20,15,14.0,0.0,224,0,444,0,0
1,51,0,24.4539,54.3773,1433,1433,1433.0,1433.0,0.0,60,1607277105,2,18,0,172.0,0.0,172,0,7175,91614545,0
19,390,0,25.2048,55.2708,1884,0,99.15789473684212,0.0,1.0,6,1617273004,207,14,30,12.580645161290322,0.0,1648,0,630,0,0
29,6553,0,25.2048,55.2708,13889,0,478.93103448275866,0.0,1.0,4,1611378031,3,12,13,468.07142857142856,0.0,6553,0,8763,0,0
7,767,0,24.4539,54.3773,778,0,111.14285714285714,0.0,1.0,2,1616445949,47,10,18,40.36842105263158,0.0,3813,0,9886,22937934,1
10,1482,0,25.3463,55.4209,2252,0,225.2,0.0,1.0,2,1617092556,5,15,22,64.43478260869566,0.0,3609,0,1556,103486298,1
117,10850,0,25.2048,55.2708,97918,35412,836.9059829059829,302.6666666666667,0.7777777777777777,44,1617286169,39,14,29,393.5,0.04,14160,0,18039,53580324,0
51,10896,0,25.2048,55.2708,15803,0,309.8627450980392,0.0,1.0,10,1617009921,14,9,29,363.2,0.0,37320,0,0,89891703,1
9,587,0,24.1302,55.8023,3413,0,379.22222222222223,0.0,1.0,15,1617228835,15,16,29,19.566666666666663,0.0,1071,0,17083,0,0
71,5138,0,24.4539,54.3773,32242,1996,454.1126760563381,28.112676056338028,0.971830985915493,3,1617216900,3,13,29,172.5,0.0,6738,0,10782,0,0
39,7705,0,25.4052,55.5136,9951,0,255.15384615384616,0.0,1.0,2,1617205969,122,13,28,265.6896551724138,0.0,20798,0,4219,414097689,1
100,18311,0,24.4539,54.3773,40176,686,401.76,6.86,0.97,6,1617306338,6,15,29,616.7,0.0,45016,0,9543,0,0
